onset	duration	sample	value	trial_type
2.0000000000	n/a	2000	26	BIRD
7.5010000000	n/a	7501	210	DOG
13.0020000000	n/a	13002	40	GLASS
18.5030000000	n/a	18503	4	BANANA
24.0040000000	n/a	24004	210	DOG
29.5050000000	n/a	29505	24	HAND
35.0060000000	n/a	35006	210	DOG
40.5070000000	n/a	40507	210	DOG
46.0080000000	n/a	46008	22	LIPS
51.5090000000	n/a	51509	210	DOG
57.0100000000	n/a	57010	210	DOG
62.5110000000	n/a	62511	19	HARP
68.0120000000	n/a	68012	39	RECORDPL
73.5130000000	n/a	73513	37	STOOL
79.0140000000	n/a	79014	23	LADLE
84.5150000000	n/a	84515	27	BASKET
90.0160000000	n/a	90016	11	HEART
95.5170000000	n/a	95517	33	ROLLINGP
101.0180000000	n/a	101018	15	SNAIL
106.5190000000	n/a	106519	21	KANGAROO
112.0200000000	n/a	112020	210	DOG
117.5210000000	n/a	117521	36	TABLE
123.0220000000	n/a	123022	210	DOG
128.5230000000	n/a	128523	20	HIPPOPOT
134.0240000000	n/a	134024	210	DOG
139.5250000000	n/a	139525	2	CAMERA
145.0260000000	n/a	145026	12	CRAB
150.5270000000	n/a	150527	210	DOG
156.0280000000	n/a	156028	210	DOG
161.5290000000	n/a	161529	35	SUN
167.0300000000	n/a	167030	210	DOG
172.5310000000	n/a	172531	34	SNAKE
178.0320000000	n/a	178032	10	KEY
183.5330000000	n/a	183533	8	KITE
189.0340000000	n/a	189034	29	CLOTHESP
194.5350000000	n/a	194535	14	LADDER
200.0360000000	n/a	200036	38	SPIDERWE
205.5370000000	n/a	205537	25	MOTORCYC
211.0380000000	n/a	211038	17	FLOWER
216.5390000000	n/a	216539	6	DESK
222.0400000000	n/a	222040	31	PYRAMID
227.5410000000	n/a	227541	9	SOCK
233.0420000000	n/a	233042	30	APPLE
238.5430000000	n/a	238543	16	ZIPPER
244.0440000000	n/a	244044	7	DUCK
249.5450000000	n/a	249545	32	FOX
255.0460000000	n/a	255046	18	GORILLA
260.5470000000	n/a	260547	210	DOG
266.0480000000	n/a	266048	28	ROLLERSK
271.5490000000	n/a	271549	1	BEE
277.0500000000	n/a	277050	5	CANDLE
282.5510000000	n/a	282551	13	SPOON
288.0520000000	n/a	288052	210	DOG
293.5530000000	n/a	293553	3	AIRPLANE
299.0540000000	n/a	299054	67	EAR
304.5550000000	n/a	304555	71	GARBAGE
310.0560000000	n/a	310056	56	STAR
315.5570000000	n/a	315557	210	DOG
321.0580000000	n/a	321058	50	CIGARETT
326.5590000000	n/a	326559	210	DOG
332.0600000000	n/a	332060	62	KOALA
337.5610000000	n/a	337561	63	DRAGONFL
343.0620000000	n/a	343062	72	GRAPES
348.5630000000	n/a	348563	68	PANTS
354.0640000000	n/a	354064	77	TELEPHON
359.5650000000	n/a	359565	210	DOG
365.0660000000	n/a	365066	65	HOUSE
370.5670000000	n/a	370567	210	DOG
376.0680000000	n/a	376068	210	DOG
381.5690000000	n/a	381569	57	TRAFFICL
387.0700000000	n/a	387070	53	TIE
392.5710000000	n/a	392571	210	DOG
398.0720000000	n/a	398072	44	BENCH
403.5730000000	n/a	403573	54	SWAN
409.0740000000	n/a	409074	74	SAXOPHON
414.5750000000	n/a	414575	58	FORK
420.0760000000	n/a	420076	76	MOUSE
425.5770000000	n/a	425577	210	DOG
431.0780000000	n/a	431078	80	CAR
436.5790000000	n/a	436579	78	TOMATO
442.0800000000	n/a	442080	52	DRESSER
447.5810000000	n/a	447581	210	DOG
453.0820000000	n/a	453082	48	CHAIR
458.5830000000	n/a	458583	59	FROG
464.0840000000	n/a	464084	69	COMB
469.5850000000	n/a	469585	210	DOG
475.0860000000	n/a	475086	75	SYRINGE
480.5870000000	n/a	480587	210	DOG
486.0880000000	n/a	486088	79	SCREWDRI
491.5890000000	n/a	491589	210	DOG
497.0900000000	n/a	497090	60	PROPELL
502.5910000000	n/a	502591	210	DOG
508.0920000000	n/a	508092	43	BROOM
513.5930000000	n/a	513593	47	FISHING 
519.0940000000	n/a	519094	73	RHINOCER
524.5950000000	n/a	524595	210	DOG
530.0960000000	n/a	530096	61	LOBSTER
535.5970000000	n/a	535597	49	SHOE
541.0980000000	n/a	541098	46	BUS
546.5990000000	n/a	546599	41	LIGHTBUL
