onset	duration	sample	value	trial_type
2.0000000000	n/a	2000	23	LADLE
7.5010000000	n/a	7501	22	LIPS
13.0020000000	n/a	13002	24	HAND
18.5030000000	n/a	18503	210	DOG
24.0040000000	n/a	24004	18	GORILLA
29.5050000000	n/a	29505	9	SOCK
35.0060000000	n/a	35006	38	SPIDERWE
40.5070000000	n/a	40507	12	CRAB
46.0080000000	n/a	46008	210	DOG
51.5090000000	n/a	51509	11	HEART
57.0100000000	n/a	57010	17	FLOWER
62.5110000000	n/a	62511	16	ZIPPER
68.0120000000	n/a	68012	1	BEE
73.5130000000	n/a	73513	37	STOOL
79.0140000000	n/a	79014	26	BIRD
84.5150000000	n/a	84515	13	SPOON
90.0160000000	n/a	90016	36	TABLE
95.5170000000	n/a	95517	28	ROLLERSK
101.0180000000	n/a	101018	210	DOG
106.5190000000	n/a	106519	5	CANDLE
112.0200000000	n/a	112020	210	DOG
117.5210000000	n/a	117521	29	CLOTHESP
123.0220000000	n/a	123022	40	GLASS
128.5230000000	n/a	128523	210	DOG
134.0240000000	n/a	134024	4	BANANA
139.5250000000	n/a	139525	8	KITE
145.0260000000	n/a	145026	7	DUCK
150.5270000000	n/a	150527	210	DOG
156.0280000000	n/a	156028	32	FOX
161.5290000000	n/a	161529	210	DOG
167.0300000000	n/a	167030	20	HIPPOPOT
172.5310000000	n/a	172531	210	DOG
178.0320000000	n/a	178032	3	AIRPLANE
183.5330000000	n/a	183533	210	DOG
189.0340000000	n/a	189034	39	RECORDPL
194.5350000000	n/a	194535	14	LADDER
200.0360000000	n/a	200036	10	KEY
205.5370000000	n/a	205537	35	SUN
211.0380000000	n/a	211038	19	HARP
216.5390000000	n/a	216539	2	CAMERA
222.0400000000	n/a	222040	30	APPLE
227.5410000000	n/a	227541	210	DOG
233.0420000000	n/a	233042	210	DOG
238.5430000000	n/a	238543	15	SNAIL
244.0440000000	n/a	244044	210	DOG
249.5450000000	n/a	249545	210	DOG
255.0460000000	n/a	255046	31	PYRAMID
260.5470000000	n/a	260547	25	MOTORCYC
266.0480000000	n/a	266048	6	DESK
271.5490000000	n/a	271549	33	ROLLINGP
277.0500000000	n/a	277050	34	SNAKE
282.5510000000	n/a	282551	210	DOG
288.0520000000	n/a	288052	21	KANGAROO
293.5530000000	n/a	293553	27	BASKET
299.0540000000	n/a	299054	210	DOG
304.5550000000	n/a	304555	51	BELL
310.0560000000	n/a	310056	210	DOG
315.5570000000	n/a	315557	45	BOTTLE
321.0580000000	n/a	321058	65	HOUSE
326.5590000000	n/a	326559	55	SQUIRREL
332.0600000000	n/a	332060	79	SCREWDRI
337.5610000000	n/a	337561	210	DOG
343.0620000000	n/a	343062	63	DRAGONFL
348.5630000000	n/a	348563	76	MOUSE
354.0640000000	n/a	354064	210	DOG
359.5650000000	n/a	359565	210	DOG
365.0660000000	n/a	365066	80	CAR
370.5670000000	n/a	370567	50	CIGARETT
376.0680000000	n/a	376068	68	PANTS
381.5690000000	n/a	381569	54	SWAN
387.0700000000	n/a	387070	42	SPIDER
392.5710000000	n/a	392571	210	DOG
398.0720000000	n/a	398072	62	KOALA
403.5730000000	n/a	403573	210	DOG
409.0740000000	n/a	409074	210	DOG
414.5750000000	n/a	414575	58	FORK
420.0760000000	n/a	420076	47	FISHING 
425.5770000000	n/a	425577	48	CHAIR
431.0780000000	n/a	431078	210	DOG
436.5790000000	n/a	436579	77	TELEPHON
442.0800000000	n/a	442080	60	PROPELL
447.5810000000	n/a	447581	210	DOG
453.0820000000	n/a	453082	210	DOG
458.5830000000	n/a	458583	49	SHOE
464.0840000000	n/a	464084	72	GRAPES
469.5850000000	n/a	469585	41	LIGHTBUL
475.0860000000	n/a	475086	57	TRAFFICL
480.5870000000	n/a	480587	43	BROOM
486.0880000000	n/a	486088	74	SAXOPHON
491.5890000000	n/a	491589	61	LOBSTER
497.0900000000	n/a	497090	66	WINDMILL
502.5910000000	n/a	502591	44	BENCH
508.0920000000	n/a	508092	70	PIPE
513.5930000000	n/a	513593	75	SYRINGE
519.0940000000	n/a	519094	71	GARBAGE
524.5950000000	n/a	524595	46	BUS
530.0960000000	n/a	530096	59	FROG
535.5970000000	n/a	535597	73	RHINOCER
541.0980000000	n/a	541098	53	TIE
546.5990000000	n/a	546599	67	EAR
552.1000000000	n/a	552100	78	TOMATO
557.6010000000	n/a	557601	210	DOG
563.1020000000	n/a	563102	210	DOG
568.6030000000	n/a	568603	56	STAR
574.1040000000	n/a	574104	69	COMB
579.6050000000	n/a	579605	210	DOG
585.1060000000	n/a	585106	52	DRESSER
590.6070000000	n/a	590607	64	WOLF
596.1080000000	n/a	596108	111	DOLL
601.6090000000	n/a	601609	99	TOASTER
607.1100000000	n/a	607110	116	SKELETON
612.6110000000	n/a	612611	210	DOG
618.1120000000	n/a	618112	117	TELESCOP
623.6130000000	n/a	623613	91	NAIL
629.1140000000	n/a	629114	104	GLASSES
634.6150000000	n/a	634615	82	TREE
640.1160000000	n/a	640116	119	TRUMPET
645.6170000000	n/a	645617	109	PELICAN
651.1180000000	n/a	651118	210	DOG
656.6190000000	n/a	656619	93	PENCIL
662.1200000000	n/a	662120	210	DOG
667.6210000000	n/a	667621	102	LAMP
673.1220000000	n/a	673122	113	FAUCET
678.6230000000	n/a	678623	95	CHURCH
684.1240000000	n/a	684124	210	DOG
689.6250000000	n/a	689625	87	CARROT
695.1260000000	n/a	695126	115	WHISTLE
700.6270000000	n/a	700627	210	DOG
706.1280000000	n/a	706128	97	LEAF
711.6290000000	n/a	711629	106	NOSE
717.1300000000	n/a	717130	118	LAWNMOWE
722.6310000000	n/a	722631	81	PINEAPPL
728.1320000000	n/a	728132	96	STARFISH
733.6330000000	n/a	733633	210	DOG
739.1340000000	n/a	739134	100	HELICOPT
744.6350000000	n/a	744635	210	DOG
750.1360000000	n/a	750136	210	DOG
755.6370000000	n/a	755637	108	PEACOCK
761.1380000000	n/a	761138	105	GLOBE
766.6390000000	n/a	766639	90	HANGER
772.1400000000	n/a	772140	92	ROOSTER
777.6410000000	n/a	777641	210	DOG
783.1420000000	n/a	783142	107	BEAR
788.6430000000	n/a	788643	210	DOG
794.1440000000	n/a	794144	110	FEATHER
799.6450000000	n/a	799645	210	DOG
805.1460000000	n/a	805146	94	DOLPHIN
810.6470000000	n/a	810647	210	DOG
816.1480000000	n/a	816148	84	SPOOLOFT
821.6490000000	n/a	821649	101	IGLOO
827.1500000000	n/a	827150	103	LION
832.6510000000	n/a	832651	112	TENNISRA
838.1520000000	n/a	838152	85	BUTTON
843.6530000000	n/a	843653	210	DOG
849.1540000000	n/a	849154	98	STRAWBER
854.6550000000	n/a	854655	210	DOG
860.1560000000	n/a	860156	86	CACTUS
865.6570000000	n/a	865657	114	SAW
871.1580000000	n/a	871158	89	BAT
876.6590000000	n/a	876659	88	MUSHROOM
882.1600000000	n/a	882160	120	SCREW
887.6610000000	n/a	887661	83	SCALE
893.1620000000	n/a	893162	127	POT
898.6630000000	n/a	898663	144	WASHINGM
904.1640000000	n/a	904164	122	WATERING
909.6650000000	n/a	909665	210	DOG
915.1660000000	n/a	915166	210	DOG
920.6670000000	n/a	920667	151	WELL
926.1680000000	n/a	926168	157	TELEVISI
931.6690000000	n/a	931669	210	DOG
937.1700000000	n/a	937170	153	WHEEL
942.6710000000	n/a	942671	210	DOG
948.1720000000	n/a	948172	141	LEG
953.6730000000	n/a	953673	146	BOW
959.1740000000	n/a	959174	156	STETHOSC
964.6750000000	n/a	964675	121	ANCHOR
970.1760000000	n/a	970176	129	SHIRT
975.6770000000	n/a	975677	132	CROWN
981.1780000000	n/a	981178	143	BED
986.6790000000	n/a	986679	152	RAKE
992.1800000000	n/a	992180	125	ARM
997.6810000000	n/a	997681	134	THIMBLE
1003.1820000000	n/a	1003182	140	OWL
1008.6830000000	n/a	1008683	210	DOG
1014.1840000000	n/a	1014184	128	HAT
1019.6850000000	n/a	1019685	148	BUTTERFL
1025.1860000000	n/a	1025186	138	ROCKET
1030.6870000000	n/a	1030687	210	DOG
1036.1880000000	n/a	1036188	155	MONKEY
1041.6890000000	n/a	1041689	145	MICROSCO
1047.1900000000	n/a	1047190	136	HORSESHO
1052.6910000000	n/a	1052691	210	DOG
1058.1920000000	n/a	1058192	124	CAN
1063.6930000000	n/a	1063693	210	DOG
1069.1940000000	n/a	1069194	130	SCISSORS
1074.6950000000	n/a	1074695	135	ELEPHANT
1080.1960000000	n/a	1080196	210	DOG
1085.6970000000	n/a	1085697	210	DOG
1091.1980000000	n/a	1091198	160	YOYO
1096.6990000000	n/a	1096699	210	DOG
1102.2000000000	n/a	1102200	210	DOG
1107.7010000000	n/a	1107701	147	PALMTREE
1113.2020000000	n/a	1113202	149	PIANO
1118.7030000000	n/a	1118703	126	LOCK
1124.2040000000	n/a	1124204	137	FLAMINGO
1129.7050000000	n/a	1129705	159	COW
1135.2060000000	n/a	1135206	210	DOG
1140.7070000000	n/a	1140707	139	GUITAR
1146.2080000000	n/a	1146208	150	PEAR
1151.7090000000	n/a	1151709	154	SCORPION
1157.2100000000	n/a	1157210	133	ALLIGATOR
1162.7110000000	n/a	1162711	142	BABYCARR
1168.2120000000	n/a	1168212	210	DOG
1173.7130000000	n/a	1173713	123	SWING
1179.2140000000	n/a	1179214	158	BARREL
1184.7150000000	n/a	1184715	131	CLOWN
1190.2160000000	n/a	1190216	175	ENVELOPE
1195.7170000000	n/a	1195717	177	ARROW
1201.2180000000	n/a	1201218	161	DONKEY
1206.7190000000	n/a	1206719	174	DINOSAUR
1212.2200000000	n/a	1212220	210	DOG
1217.7210000000	n/a	1217721	189	FOOT
1223.2220000000	n/a	1223222	210	DOG
1228.7230000000	n/a	1228723	195	SKI
1234.2240000000	n/a	1234224	210	DOG
1239.7250000000	n/a	1239725	191	SWEATER
1245.2260000000	n/a	1245226	199	BICYCLE
1250.7270000000	n/a	1250727	210	DOG
1256.2280000000	n/a	1256228	164	SNOWMAN
1261.7290000000	n/a	1261729	182	RABBIT
1267.2300000000	n/a	1267230	186	EYE
1272.7310000000	n/a	1272731	171	LADYBUG
1278.2320000000	n/a	1278232	165	TOOTHBRU
1283.7330000000	n/a	1283733	169	HORSE
1289.2340000000	n/a	1289234	210	DOG
1294.7350000000	n/a	1294735	210	DOG
1300.2360000000	n/a	1300236	210	DOG
1305.7370000000	n/a	1305737	197	THERMOME
1311.2380000000	n/a	1311238	187	PANDA
1316.7390000000	n/a	1316739	194	SADDLE
1322.2400000000	n/a	1322240	173	FRENCHCR
1327.7410000000	n/a	1327741	172	KNIFE
1333.2420000000	n/a	1333242	178	GIRAFFE
1338.7430000000	n/a	1338743	210	DOG
1344.2440000000	n/a	1344244	188	UMBRELLA
1349.7450000000	n/a	1349745	190	FISH
1355.2460000000	n/a	1355246	200	ZEBRA
1360.7470000000	n/a	1360747	176	IRON
1366.2480000000	n/a	1366248	185	WATCH
1371.7490000000	n/a	1371749	179	AXE
1377.2500000000	n/a	1377250	180	SEAHORSE
1382.7510000000	n/a	1382751	163	BALL
1388.2520000000	n/a	1388252	167	BELT
1393.7530000000	n/a	1393753	184	SWIMMING
1399.2540000000	n/a	1399254	210	DOG
1404.7550000000	n/a	1404755	181	BINOCULA
1410.2560000000	n/a	1410256	210	DOG
1415.7570000000	n/a	1415757	210	DOG
1421.2580000000	n/a	1421258	170	LEMON
1426.7590000000	n/a	1426759	192	RULER
1432.2600000000	n/a	1432260	198	TURTLE
1437.7610000000	n/a	1437761	168	CAT
1443.2620000000	n/a	1443262	210	DOG
