onset	duration	sample	value	trial_type
2.0000000000	n/a	2000	14	LADDER
7.5010000000	n/a	7501	7	DUCK
13.0020000000	n/a	13002	11	HEART
18.5030000000	n/a	18503	39	RECORDPL
24.0040000000	n/a	24004	210	DOG
29.5050000000	n/a	29505	2	CAMERA
35.0060000000	n/a	35006	35	SUN
40.5070000000	n/a	40507	210	DOG
46.0080000000	n/a	46008	32	FOX
51.5090000000	n/a	51509	20	HIPPOPOT
57.0100000000	n/a	57010	31	PYRAMID
62.5110000000	n/a	62511	36	TABLE
68.0120000000	n/a	68012	34	SNAKE
73.5130000000	n/a	73513	8	KITE
79.0140000000	n/a	79014	10	KEY
84.5150000000	n/a	84515	210	DOG
90.0160000000	n/a	90016	38	SPIDERWE
95.5170000000	n/a	95517	12	CRAB
101.0180000000	n/a	101018	210	DOG
106.5190000000	n/a	106519	27	BASKET
112.0200000000	n/a	112020	210	DOG
117.5210000000	n/a	117521	5	CANDLE
123.0220000000	n/a	123022	210	DOG
128.5230000000	n/a	128523	210	DOG
134.0240000000	n/a	134024	40	GLASS
139.5250000000	n/a	139525	9	SOCK
145.0260000000	n/a	145026	24	HAND
150.5270000000	n/a	150527	16	ZIPPER
156.0280000000	n/a	156028	210	DOG
161.5290000000	n/a	161529	29	CLOTHESP
167.0300000000	n/a	167030	210	DOG
172.5310000000	n/a	172531	13	SPOON
178.0320000000	n/a	178032	25	MOTORCYC
183.5330000000	n/a	183533	22	LIPS
189.0340000000	n/a	189034	33	ROLLINGP
194.5350000000	n/a	194535	18	GORILLA
200.0360000000	n/a	200036	3	AIRPLANE
205.5370000000	n/a	205537	210	DOG
211.0380000000	n/a	211038	17	FLOWER
216.5390000000	n/a	216539	1	BEE
222.0400000000	n/a	222040	15	SNAIL
227.5410000000	n/a	227541	21	KANGAROO
233.0420000000	n/a	233042	23	LADLE
238.5430000000	n/a	238543	26	BIRD
244.0440000000	n/a	244044	210	DOG
249.5450000000	n/a	249545	6	DESK
255.0460000000	n/a	255046	210	DOG
260.5470000000	n/a	260547	210	DOG
266.0480000000	n/a	266048	210	DOG
271.5490000000	n/a	271549	30	APPLE
277.0500000000	n/a	277050	4	BANANA
282.5510000000	n/a	282551	19	HARP
288.0520000000	n/a	288052	28	ROLLERSK
293.5530000000	n/a	293553	37	STOOL
299.0540000000	n/a	299054	61	LOBSTER
304.5550000000	n/a	304555	210	DOG
310.0560000000	n/a	310056	53	TIE
315.5570000000	n/a	315557	210	DOG
321.0580000000	n/a	321058	49	SHOE
326.5590000000	n/a	326559	46	BUS
332.0600000000	n/a	332060	48	CHAIR
337.5610000000	n/a	337561	210	DOG
343.0620000000	n/a	343062	45	BOTTLE
348.5630000000	n/a	348563	72	GRAPES
354.0640000000	n/a	354064	44	BENCH
359.5650000000	n/a	359565	55	SQUIRREL
365.0660000000	n/a	365066	210	DOG
370.5670000000	n/a	370567	210	DOG
376.0680000000	n/a	376068	74	SAXOPHON
381.5690000000	n/a	381569	80	CAR
387.0700000000	n/a	387070	43	BROOM
392.5710000000	n/a	392571	66	WINDMILL
398.0720000000	n/a	398072	70	PIPE
403.5730000000	n/a	403573	78	TOMATO
409.0740000000	n/a	409074	41	LIGHTBUL
414.5750000000	n/a	414575	42	SPIDER
420.0760000000	n/a	420076	67	EAR
425.5770000000	n/a	425577	210	DOG
431.0780000000	n/a	431078	210	DOG
436.5790000000	n/a	436579	47	FISHING 
442.0800000000	n/a	442080	210	DOG
447.5810000000	n/a	447581	58	FORK
453.0820000000	n/a	453082	57	TRAFFICL
458.5830000000	n/a	458583	60	PROPELL
464.0840000000	n/a	464084	69	COMB
469.5850000000	n/a	469585	59	FROG
475.0860000000	n/a	475086	56	STAR
480.5870000000	n/a	480587	54	SWAN
486.0880000000	n/a	486088	64	WOLF
491.5890000000	n/a	491589	79	SCREWDRI
497.0900000000	n/a	497090	75	SYRINGE
502.5910000000	n/a	502591	71	GARBAGE
508.0920000000	n/a	508092	210	DOG
513.5930000000	n/a	513593	63	DRAGONFL
519.0940000000	n/a	519094	210	DOG
524.5950000000	n/a	524595	76	MOUSE
530.0960000000	n/a	530096	77	TELEPHON
535.5970000000	n/a	535597	210	DOG
541.0980000000	n/a	541098	51	BELL
546.5990000000	n/a	546599	50	CIGARETT
552.1000000000	n/a	552100	73	RHINOCER
557.6010000000	n/a	557601	52	DRESSER
563.1020000000	n/a	563102	210	DOG
568.6030000000	n/a	568603	210	DOG
574.1040000000	n/a	574104	62	KOALA
579.6050000000	n/a	579605	210	DOG
585.1060000000	n/a	585106	65	HOUSE
590.6070000000	n/a	590607	68	PANTS
596.1080000000	n/a	596108	111	DOLL
601.6090000000	n/a	601609	110	FEATHER
607.1100000000	n/a	607110	102	LAMP
612.6110000000	n/a	612611	210	DOG
618.1120000000	n/a	618112	96	STARFISH
623.6130000000	n/a	623613	101	IGLOO
629.1140000000	n/a	629114	103	LION
634.6150000000	n/a	634615	210	DOG
640.1160000000	n/a	640116	94	DOLPHIN
645.6170000000	n/a	645617	210	DOG
651.1180000000	n/a	651118	104	GLASSES
656.6190000000	n/a	656619	100	HELICOPT
662.1200000000	n/a	662120	116	SKELETON
667.6210000000	n/a	667621	210	DOG
673.1220000000	n/a	673122	210	DOG
678.6230000000	n/a	678623	108	PEACOCK
684.1240000000	n/a	684124	84	SPOOLOFT
689.6250000000	n/a	689625	81	PINEAPPL
695.1260000000	n/a	695126	87	CARROT
700.6270000000	n/a	700627	83	SCALE
706.1280000000	n/a	706128	90	HANGER
711.6290000000	n/a	711629	210	DOG
717.1300000000	n/a	717130	114	SAW
722.6310000000	n/a	722631	107	BEAR
728.1320000000	n/a	728132	118	LAWNMOWE
733.6330000000	n/a	733633	112	TENNISRA
739.1340000000	n/a	739134	95	CHURCH
744.6350000000	n/a	744635	93	PENCIL
750.1360000000	n/a	750136	92	ROOSTER
755.6370000000	n/a	755637	109	PELICAN
761.1380000000	n/a	761138	89	BAT
766.6390000000	n/a	766639	210	DOG
772.1400000000	n/a	772140	210	DOG
777.6410000000	n/a	777641	97	LEAF
783.1420000000	n/a	783142	106	NOSE
788.6430000000	n/a	788643	210	DOG
794.1440000000	n/a	794144	88	MUSHROOM
799.6450000000	n/a	799645	210	DOG
805.1460000000	n/a	805146	82	TREE
810.6470000000	n/a	810647	117	TELESCOP
816.1480000000	n/a	816148	99	TOASTER
821.6490000000	n/a	821649	119	TRUMPET
827.1500000000	n/a	827150	91	NAIL
832.6510000000	n/a	832651	120	SCREW
838.1520000000	n/a	838152	210	DOG
843.6530000000	n/a	843653	85	BUTTON
849.1540000000	n/a	849154	210	DOG
854.6550000000	n/a	854655	86	CACTUS
860.1560000000	n/a	860156	105	GLOBE
865.6570000000	n/a	865657	98	STRAWBER
871.1580000000	n/a	871158	113	FAUCET
876.6590000000	n/a	876659	115	WHISTLE
882.1600000000	n/a	882160	210	DOG
887.6610000000	n/a	887661	210	DOG
893.1620000000	n/a	893162	141	LEG
898.6630000000	n/a	898663	210	DOG
904.1640000000	n/a	904164	144	WASHINGM
909.6650000000	n/a	909665	210	DOG
915.1660000000	n/a	915166	210	DOG
920.6670000000	n/a	920667	210	DOG
926.1680000000	n/a	926168	137	FLAMINGO
931.6690000000	n/a	931669	153	WHEEL
937.1700000000	n/a	937170	133	ALLIGATOR
942.6710000000	n/a	942671	140	OWL
948.1720000000	n/a	948172	156	STETHOSC
953.6730000000	n/a	953673	131	CLOWN
959.1740000000	n/a	959174	125	ARM
964.6750000000	n/a	964675	142	BABYCARR
970.1760000000	n/a	970176	128	HAT
975.6770000000	n/a	975677	158	BARREL
981.1780000000	n/a	981178	122	WATERING
986.6790000000	n/a	986679	147	PALMTREE
992.1800000000	n/a	992180	210	DOG
997.6810000000	n/a	997681	138	ROCKET
1003.1820000000	n/a	1003182	124	CAN
1008.6830000000	n/a	1008683	160	YOYO
1014.1840000000	n/a	1014184	129	SHIRT
1019.6850000000	n/a	1019685	145	MICROSCO
1025.1860000000	n/a	1025186	150	PEAR
1030.6870000000	n/a	1030687	210	DOG
1036.1880000000	n/a	1036188	130	SCISSORS
1041.6890000000	n/a	1041689	152	RAKE
1047.1900000000	n/a	1047190	159	COW
1052.6910000000	n/a	1052691	139	GUITAR
1058.1920000000	n/a	1058192	210	DOG
1063.6930000000	n/a	1063693	146	BOW
1069.1940000000	n/a	1069194	154	SCORPION
1074.6950000000	n/a	1074695	135	ELEPHANT
1080.1960000000	n/a	1080196	157	TELEVISI
1085.6970000000	n/a	1085697	210	DOG
1091.1980000000	n/a	1091198	132	CROWN
1096.6990000000	n/a	1096699	210	DOG
1102.2000000000	n/a	1102200	127	POT
1107.7010000000	n/a	1107701	123	SWING
1113.2020000000	n/a	1113202	143	BED
1118.7030000000	n/a	1118703	148	BUTTERFL
1124.2040000000	n/a	1124204	210	DOG
1129.7050000000	n/a	1129705	134	THIMBLE
1135.2060000000	n/a	1135206	151	WELL
1140.7070000000	n/a	1140707	210	DOG
1146.2080000000	n/a	1146208	155	MONKEY
1151.7090000000	n/a	1151709	210	DOG
1157.2100000000	n/a	1157210	136	HORSESHO
1162.7110000000	n/a	1162711	210	DOG
1168.2120000000	n/a	1168212	210	DOG
1173.7130000000	n/a	1173713	149	PIANO
1179.2140000000	n/a	1179214	121	ANCHOR
1184.7150000000	n/a	1184715	126	LOCK
1190.2160000000	n/a	1190216	177	ARROW
1195.7170000000	n/a	1195717	210	DOG
1201.2180000000	n/a	1201218	210	DOG
1206.7190000000	n/a	1206719	195	SKI
1212.2200000000	n/a	1212220	178	GIRAFFE
1217.7210000000	n/a	1217721	191	SWEATER
1223.2220000000	n/a	1223222	199	BICYCLE
1228.7230000000	n/a	1228723	210	DOG
1234.2240000000	n/a	1234224	171	LADYBUG
1239.7250000000	n/a	1239725	196	IRONINGB
1245.2260000000	n/a	1245226	198	TURTLE
1250.7270000000	n/a	1250727	187	PANDA
1256.2280000000	n/a	1256228	210	DOG
1261.7290000000	n/a	1261729	164	SNOWMAN
1267.2300000000	n/a	1267230	181	BINOCULA
1272.7310000000	n/a	1272731	189	FOOT
1278.2320000000	n/a	1278232	169	HORSE
1283.7330000000	n/a	1283733	162	OSTRICH
1289.2340000000	n/a	1289234	174	DINOSAUR
1294.7350000000	n/a	1294735	194	SADDLE
1300.2360000000	n/a	1300236	210	DOG
1305.7370000000	n/a	1305737	167	BELT
1311.2380000000	n/a	1311238	190	FISH
1316.7390000000	n/a	1316739	173	FRENCHCR
1322.2400000000	n/a	1322240	185	WATCH
1327.7410000000	n/a	1327741	210	DOG
1333.2420000000	n/a	1333242	210	DOG
1338.7430000000	n/a	1338743	210	DOG
1344.2440000000	n/a	1344244	184	SWIMMING
1349.7450000000	n/a	1349745	170	LEMON
1355.2460000000	n/a	1355246	193	LIPSTICK
1360.7470000000	n/a	1360747	182	RABBIT
1366.2480000000	n/a	1366248	210	DOG
1371.7490000000	n/a	1371749	197	THERMOME
1377.2500000000	n/a	1377250	180	SEAHORSE
1382.7510000000	n/a	1382751	172	KNIFE
1388.2520000000	n/a	1388252	210	DOG
1393.7530000000	n/a	1393753	165	TOOTHBRU
1399.2540000000	n/a	1399254	200	ZEBRA
1404.7550000000	n/a	1404755	210	DOG
1410.2560000000	n/a	1410256	186	EYE
1415.7570000000	n/a	1415757	168	CAT
1421.2580000000	n/a	1421258	210	DOG
1426.7590000000	n/a	1426759	188	UMBRELLA
1432.2600000000	n/a	1432260	166	COUCH
1437.7610000000	n/a	1437761	179	AXE
1443.2620000000	n/a	1443262	163	BALL
1448.7630000000	n/a	1448763	210	DOG
1454.2640000000	n/a	1454264	183	BOOK
1459.7650000000	n/a	1459765	192	RULER
1465.2660000000	n/a	1465266	175	ENVELOPE
1470.7670000000	n/a	1470767	176	IRON
1476.2680000000	n/a	1476268	161	DONKEY
1481.7690000000	n/a	1481769	210	DOG
